gene_id	sex	diff_exp	category	logFC	FPKM	chr	hypermethylated	weighted_meth	meth_level	logFPKM
Dcitr04g04300.1	male	no	unbiased	-0.01847437	7.28	DC3.0sc04	none	0.0470324953314276	Low	1.98513086220859
Dcitr04g04310.1	female	no	unbiased	-0.5707187	13.77	DC3.0sc04	none	0.00753462719156194	Low	2.62249231274056
Dcitr04g04310.1	male	no	unbiased	-0.5707187	6.14	DC3.0sc04	none	0.00873892751565441	Low	1.81482474215905
Dcitr04g04320.1	female	no	unbiased	0.2209124	12.12	DC3.0sc04	none	0.0433539226032322	Low	2.49485698064117
Dcitr04g04320.1	male	no	unbiased	0.2209124	13.87	DC3.0sc04	none	0.0318131686847895	Low	2.62972823432674
Dcitr04g04330.1	female	no	unbiased	0.05868999	28.6	DC3.0sc04	none	0.00670373359033194	Low	3.35340671782581
Dcitr04g04330.1	male	no	unbiased	0.05868999	22.62	DC3.0sc04	none	0.0060988777338682	Low	3.11883447068797
Dcitr04g04350.1	female	no	unbiased	-0.02257596	39.92	DC3.0sc04	none	0.18587382508471	Low	3.68687745144326
Dcitr04g04350.1	male	no	unbiased	-0.02257596	33.86	DC3.0sc04	none	0.182380503807386	Low	3.52223437670499
Dcitr04g04360.1	female	no	unbiased	-0.1423796	13.88	DC3.0sc04	none	0.130415633471778	Low	2.63044895507866
Dcitr04g04360.1	male	no	unbiased	-0.1423796	4.27	DC3.0sc04	none	0.136516661654262	Low	1.45161382724053
Dcitr04g04370.1	female	no	unbiased	-0.6664783	10.3	DC3.0sc04	none	0.573573782891514	Medium	2.33214389523559
Dcitr04g04370.1	male	no	unbiased	-0.6664783	7.28	DC3.0sc04	none	0.567856055626878	Medium	1.98513086220859
Dcitr04g04380.1	female	no	unbiased	-0.4541568	13.53	DC3.0sc04	none	0.00713919941316593	Low	2.6049094421827
Dcitr04g04380.1	male	no	unbiased	-0.4541568	7.78	DC3.0sc04	none	0.00751684028962428	Low	2.0515563381903
Dcitr04g04390.1	female	yes	male_biased	6.207785	2.33	DC3.0sc04	none	0.00632637126815598	Low	0.845868267577609
Dcitr04g04390.1	male	yes	male_biased	6.207785	52.98	DC3.0sc04	none	0.00612734238756858	Low	3.96991448384392
Dcitr04g04400.1	female	no	unbiased	0.5866113	19.12	DC3.0sc04	none	0.0183489778714598	Low	2.95073490762326
Dcitr04g04400.1	male	no	unbiased	0.5866113	24.43	DC3.0sc04	none	0.0162613512876447	Low	3.19581188526965
Dcitr04g04410.1	female	no	unbiased	-0.2505451	47.96	DC3.0sc04	none	0.396661777228004	Medium	3.87036733015931
Dcitr04g04410.1	male	no	unbiased	-0.2505451	35.95	DC3.0sc04	none	0.364964956217381	Medium	3.58212908416706
Dcitr04g04420.1	female	no	unbiased	0.08582672	12.05	DC3.0sc04	none	0.0645446736146379	Low	2.48906465993666
Dcitr04g04420.1	male	no	unbiased	0.08582672	12.13	DC3.0sc04	none	0.0571677907809074	Low	2.49568172295596
Dcitr04g04430.1	female	no	unbiased	0.60888	7.7	DC3.0sc04	none	0.0183887808858854	Low	2.04122032885964
Dcitr04g04430.1	male	no	unbiased	0.60888	11.27	DC3.0sc04	none	0.0170091275536034	Low	2.42214432805168
Dcitr04g04440.1	female	no	unbiased	-0.1496087	7.7	DC3.0sc04	none	0.00563947857951371	Low	2.04122032885964
Dcitr04g04440.1	male	no	unbiased	-0.1496087	6.48	DC3.0sc04	none	0.00566008292994973	Low	1.86872051036418
Dcitr04g04450.1	female	no	unbiased	-0.3896243	27.09	DC3.0sc04	none	0.00361065469916743	Low	3.299164656097
Dcitr04g04450.1	male	no	unbiased	-0.3896243	12.5	DC3.0sc04	none	0.00509542394324774	Low	2.52572864430826
Dcitr04g04460.1	female	no	unbiased	-1.38365	10.67	DC3.0sc04	none	0.00505130416517104	Low	2.36743606531366
Dcitr04g04460.1	male	no	unbiased	-1.38365	3.34	DC3.0sc04	none	0.0063040517671761	Low	1.20597080698861
Dcitr04g04470.1	female	no	unbiased	-0.5997412	52.71	DC3.0sc04	none	0.00682435753650638	Low	3.96480519086712
Dcitr04g04470.1	male	no	unbiased	-0.5997412	27.46	DC3.0sc04	none	0.00443238651688952	Low	3.31273040033983
Dcitr04g04480.1	female	no	unbiased	-1.079042	5.77	DC3.0sc04	none	0.00550551116688944	Low	1.75267208052001
Dcitr04g04480.1	male	no	unbiased	-1.079042	3.52	DC3.0sc04	none	0.0055406151175159	Low	1.25846098961001
Dcitr04g04490.1	female	no	unbiased	-0.03632565	81.37	DC3.0sc04	none	0.00593424695636471	Low	4.39900665470857
Dcitr04g04490.1	male	no	unbiased	-0.03632565	73.48	DC3.0sc04	none	0.00649707155092485	Low	4.29701326034693
Dcitr04g04500.1	female	no	unbiased	0.1020805	20.45	DC3.0sc04	none	0.151660811053867	Low	3.01798288248881
Dcitr04g04500.1	male	no	unbiased	0.1020805	21.67	DC3.0sc04	none	0.181479853278197	Low	3.07592881554827
Dcitr04g04510.1	female	no	unbiased	0.4048781	14.25	DC3.0sc04	none	0.0190721962523995	Low	2.65675690671466
Dcitr04g04510.1	male	no	unbiased	0.4048781	15.3	DC3.0sc04	none	0.0168445340935143	Low	2.72785282839839
Dcitr04g04530.1	female	no	unbiased	0.03925237	14.9	DC3.0sc04	none	0.0511330945187213	Low	2.70136121295141
Dcitr04g04530.1	male	no	unbiased	0.03925237	15.14	DC3.0sc04	none	0.0245383815884434	Low	2.7173402480093
Dcitr04g04540.1	female	yes	male_biased	1.91952	3.92	DC3.0sc04	none	0.0099939945631243	Low	1.36609165380237
Dcitr04g04540.1	male	yes	male_biased	1.91952	10.79	DC3.0sc04	none	0.0113647922760123	Low	2.37861977927004
Dcitr04g04550.1	female	yes	male_biased	2.131636	7.05	DC3.0sc04	none	0.137948214048791	Low	1.95302761682418
Dcitr04g04550.1	male	yes	male_biased	2.131636	16.88	DC3.0sc04	none	0.124808647628408	Low	2.82612948916781
Dcitr04g04570.1	female	no	unbiased	-0.1425553	32.86	DC3.0sc04	none	0.00682142275919648	Low	3.49225611260912
Dcitr04g04570.1	male	no	unbiased	-0.1425553	24.27	DC3.0sc04	none	0.00751671264907874	Low	3.18924101973851
Dcitr04g04580.1	female	yes	male_biased	4.523983	1.81	DC3.0sc04	none	0.00511079914893099	Low	0.593326845277734
Dcitr04g04580.1	male	yes	male_biased	4.523983	23.8	DC3.0sc04	none	0.00527965164149919	Low	3.16968558067743
Dcitr04g04590.1	female	no	unbiased	1.008645	16.31	DC3.0sc04	none	0.0212708225701487	Low	2.79177841663292
Dcitr04g04590.1	male	no	unbiased	1.008645	26.91	DC3.0sc04	none	0.0173941542047398	Low	3.29249796473881
Dcitr04g04600.1	female	no	unbiased	-0.8763825	24.45	DC3.0sc04	none	0.00583737929294711	Low	3.19663021592088
Dcitr04g04600.1	male	no	unbiased	-0.8763825	6.24	DC3.0sc04	none	0.0050858571854175	Low	1.83098018238134
Dcitr04g04610.1	female	no	unbiased	-0.3831433	59.56	DC3.0sc04	none	0.00696282821016982	Low	4.08698420781581
Dcitr04g04610.1	male	no	unbiased	-0.3831433	46.53	DC3.0sc04	none	0.00702517675689223	Low	3.84009726585656
Dcitr04g04630.1	female	no	unbiased	-0.05488881	5.27	DC3.0sc04	none	0.00601477643579972	Low	1.66203036255327
Dcitr04g04630.1	male	no	unbiased	-0.05488881	3.72	DC3.0sc04	none	0.00603049906116055	Low	1.31372366828506
Dcitr04g04640.1	female	no	unbiased	-0.3747653	6.19	DC3.0sc04	none	0.171130952380952	Low	1.8229350866965
Dcitr04g04640.1	male	no	unbiased	-0.3747653	7.49	DC3.0sc04	none	0	None	2.01356879752913
Dcitr04g04650.1	female	no	unbiased	-0.3225515	4.53	DC3.0sc04	none	0.17332842835502	Low	1.51072193949494
Dcitr04g04650.1	male	no	unbiased	-0.3225515	5.08	DC3.0sc04	none	0.149423453268547	Low	1.62531126159039
Dcitr04g04660.1	female	no	unbiased	0.2489568	46.11	DC3.0sc04	none	0.0145112226653376	Low	3.83102984621861
Dcitr04g04660.1	male	no	unbiased	0.2489568	42.77	DC3.0sc04	none	0.0138744527497786	Low	3.75583692223882
Dcitr04g04680.1	female	no	unbiased	-0.03816638	6.46	DC3.0sc04	none	0.00571831433766374	Low	1.86562931779451
Dcitr04g04680.1	male	no	unbiased	-0.03816638	3.24	DC3.0sc04	none	0.00601760733065784	Low	1.17557332980424
Dcitr04g04730.1	female	no	unbiased	-0.4147984	16.86	DC3.0sc04	none	0.0552565377091675	Low	2.82494395257371
Dcitr04g04730.1	male	no	unbiased	-0.4147984	11.86	DC3.0sc04	none	0.0515650329306521	Low	2.47317139356958
Dcitr04g04740.1	female	no	unbiased	0.3322609	54.21	DC3.0sc04	none	0.0132769598183296	Low	3.99286539327225
Dcitr04g04740.1	male	no	unbiased	0.3322609	67.39	DC3.0sc04	none	0.01154231207398	Low	4.21049663895813
Dcitr04g04770.1	female	no	unbiased	0.1108394	16.33	DC3.0sc04	none	0.0576305278602171	Low	2.79300390698237
Dcitr04g04770.1	male	no	unbiased	0.1108394	13.5	DC3.0sc04	none	0.0470896240085198	Low	2.60268968544438
Dcitr04g04780.1	female	no	unbiased	-0.2166002	10.81	DC3.0sc04	none	0.00647852671030917	Low	2.38047163165112
Dcitr04g04780.1	male	no	unbiased	-0.2166002	10.35	DC3.0sc04	none	0.00620929830973988	Low	2.33698651971138
Dcitr04g04790.1	female	no	unbiased	0.2398743	17.95	DC3.0sc04	none	0.207895216556757	Low	2.88759011493429
Dcitr04g04790.1	male	no	unbiased	0.2398743	16.8	DC3.0sc04	none	0.219969085417114	Low	2.82137888640921
Dcitr04g04800.1	female	no	unbiased	0.625752	23.34	DC3.0sc04	none	0.405812027558334	Medium	3.15016862685841
Dcitr04g04800.1	male	no	unbiased	0.625752	31.3	DC3.0sc04	none	0.376694362584361	Medium	3.44361809754611
Dcitr04g04820.1	female	no	unbiased	0.1309494	15.04	DC3.0sc04	none	0.0176806288678858	Low	2.71071331852169
Dcitr04g04820.1	male	no	unbiased	0.1309494	15.1	DC3.0sc04	none	0.0160812279619485	Low	2.71469474382088
Dcitr04g04830.1	female	no	unbiased	0.8682312	5.57	DC3.0sc04	none	0.8046783625731	High	1.71739505393919
Dcitr04g04830.1	male	no	unbiased	0.8682312	6.81	DC3.0sc04	none	0.819444444444444	High	1.91839212016142
Dcitr04g04840.1	female	no	unbiased	0.2372145	16.44	DC3.0sc04	none	0.218149127473871	Low	2.79971738962803
Dcitr04g04840.1	male	no	unbiased	0.2372145	15.22	DC3.0sc04	none	0.184526560052416	Low	2.72261035243354
Dcitr04g04860.1	female	no	unbiased	1.168563	8.32	DC3.0sc04	none	0.64166081689717	Medium	2.11866225483312
Dcitr04g04860.1	male	no	unbiased	1.168563	25.06	DC3.0sc04	none	0.684313907000228	Medium	3.22127294946792
Dcitr04g04870.1	female	no	unbiased	0.1623593	18.08	DC3.0sc04	none	0.149828447155032	Low	2.89480635496403
Dcitr04g04870.1	male	no	unbiased	0.1623593	21.02	DC3.0sc04	none	0.120265484024318	Low	3.04547436544881
Dcitr04g04880.1	female	no	unbiased	-0.4502578	16.42	DC3.0sc04	none	0.00620065366038986	Low	2.79850010402428
Dcitr04g04880.1	male	no	unbiased	-0.4502578	13.6	DC3.0sc04	none	0.00622984469523584	Low	2.61006979274201
Dcitr04g04890.1	female	no	unbiased	-0.0145834	58.21	DC3.0sc04	none	0.103253132591489	Low	4.06405716128364
Dcitr04g04890.1	male	no	unbiased	-0.0145834	53.28	DC3.0sc04	none	0.0942399172139796	Low	3.97556102623213
Dcitr04g04900.1	female	no	unbiased	0.1355751	42.15	DC3.0sc04	none	0.113474625913765	Low	3.74123468444786
Dcitr04g04900.1	male	no	unbiased	0.1355751	47.77	DC3.0sc04	none	0.114112052383429	Low	3.86639782740187
Dcitr04g04910.1	female	yes	male_biased	5.277137	1.76	DC3.0sc04	none	0.00741693961844992	Low	0.56531380905006
Dcitr04g04910.1	male	yes	male_biased	5.277137	117.47	DC3.0sc04	none	0.00610775698460737	Low	4.76618298183579
Dcitr04g04920.1	female	no	unbiased	0.1092657	8.33	DC3.0sc04	none	0.0212788327459962	Low	2.11986345617875
Dcitr04g04920.1	male	no	unbiased	0.1092657	11.06	DC3.0sc04	none	0.0213451955933921	Low	2.40333499609419
Dcitr04g04930.1	female	no	unbiased	-0.06956235	14.41	DC3.0sc04	none	0.0562489778293394	Low	2.66792241001143
Dcitr04g04930.1	male	no	unbiased	-0.06956235	11.79	DC3.0sc04	none	0.0538732993091596	Low	2.46725171454928
Dcitr04g04940.1	female	no	unbiased	-0.07345722	10.17	DC3.0sc04	none	0.0394543648921767	Low	2.31944221006047
Dcitr04g04940.1	male	no	unbiased	-0.07345722	9.21	DC3.0sc04	none	0.0336653775501186	Low	2.22028985026722
Dcitr04g04950.1	female	no	unbiased	0.1360868	15.36	DC3.0sc04	none	0.00544448628560778	Low	2.73176672771953
Dcitr04g04950.1	male	no	unbiased	0.1360868	15.06	DC3.0sc04	none	0	None	2.71204222237175
Dcitr04g04970.1	female	no	unbiased	-0.3645591	37.68	DC3.0sc04	none	0.28975454256591	Low	3.62912944970816
Dcitr04g04970.1	male	no	unbiased	-0.3645591	24.99	DC3.0sc04	none	0.305920343758596	Medium	3.21847574484686
Dcitr04g04980.1	female	no	unbiased	0.2911799	32.95	DC3.0sc04	none	0.620122777444722	Medium	3.49499126094852
Dcitr04g04980.1	male	no	unbiased	0.2911799	42.32	DC3.0sc04	none	0.674096911855766	Medium	3.74525978755004
Dcitr04g04990.1	female	no	unbiased	-0.2413132	41.47	DC3.0sc04	none	0.132038804679416	Low	3.72497027425829
Dcitr04g04990.1	male	no	unbiased	-0.2413132	40.49	DC3.0sc04	none	0.140002337411795	Low	3.70105503004407
Dcitr04g05010.1	female	no	unbiased	0.5473903	2.21	DC3.0sc04	none	0.0125969994289383	Low	0.792992515529661
Dcitr04g05010.1	male	no	unbiased	0.5473903	3.85	DC3.0sc04	none	0.0140193267441062	Low	1.34807314829969
Dcitr04g05020.1	female	no	unbiased	0.2063106	6.44	DC3.0sc04	none	0.0140966809998999	Low	1.86252854011626
Dcitr04g05020.1	male	no	unbiased	0.2063106	6.41	DC3.0sc04	none	0.0127465929628295	Low	1.85785927093258
Dcitr04g05040.1	female	no	unbiased	0.02022785	957.94	DC3.0sc04	none	0.0169495827795008	Low	6.86478514552932
Dcitr04g05040.1	male	no	unbiased	0.02022785	985.41	DC3.0sc04	none	0.0210151917048469	Low	6.89305779822155
Dcitr04g05070.1	female	no	unbiased	0.1927103	4.17	DC3.0sc04	none	0.0615646470969531	Low	1.42791603581071
Dcitr04g05070.1	male	no	unbiased	0.1927103	5.53	DC3.0sc04	none	0.0530683754807095	Low	1.71018781553424
Dcitr04g05080.1	female	no	unbiased	0.304962	12.88	DC3.0sc04	none	0.00794010551753121	Low	2.55567572067621
Dcitr04g05080.1	male	no	unbiased	0.304962	14.06	DC3.0sc04	none	0.00779278485096241	Low	2.64333388638252
Dcitr04g05100.1	female	no	unbiased	0.8011366	16.23	DC3.0sc04	none	0.00934991130717263	Low	2.7868613815265
Dcitr04g05100.1	male	no	unbiased	0.8011366	31.61	DC3.0sc04	none	0.00942673490793566	Low	3.45347352622753
Dcitr04g05110.1	female	no	unbiased	0.01831069	2.83	DC3.0sc04	none	0.0294496868259049	Low	1.04027671165515
Dcitr04g05110.1	male	no	unbiased	0.01831069	1.24	DC3.0sc04	none	0.0326441743183487	Low	0.215111379616945
Dcitr04g05140.1	female	no	unbiased	0.03241054	26.41	DC3.0sc04	none	0.0117078266817614	Low	3.27374272630904
Dcitr04g05140.1	male	no	unbiased	0.03241054	26.48	DC3.0sc04	none	0.00808091034151905	Low	3.27638973106881
Dcitr04g05150.1	female	no	unbiased	0.1025965	22.17	DC3.0sc04	none	0.00559175956236851	Low	3.09874002362822
Dcitr04g05150.1	male	no	unbiased	0.1025965	22.47	DC3.0sc04	none	0.00593697932237827	Low	3.11218108619724
Dcitr04g05160.1	female	no	unbiased	-0.08826018	54.78	DC3.0sc04	none	0.00530333555771801	Low	4.00332516383493
Dcitr04g05160.1	male	no	unbiased	-0.08826018	57.95	DC3.0sc04	none	0.00605091273863405	Low	4.05958056978576
Dcitr04g05180.1	female	yes	male_biased	4.490635	0.46	DC3.0sc04	none	0.0136151885747315	Low	-0.776528789498996
Dcitr04g05180.1	male	yes	male_biased	4.490635	6.62	DC3.0sc04	none	0.0113140164697453	Low	1.89009536994892
Dcitr04g05200.1	female	no	unbiased	-0.3576326	15.92	DC3.0sc04	none	0	None	2.76757618041624
Dcitr04g05200.1	male	no	unbiased	-0.3576326	9.85	DC3.0sc04	none	0	None	2.287471455184
Dcitr04g05230.1	female	yes	male_biased	3.352327	4.81	DC3.0sc04	none	0.00617790095854267	Low	1.57069708411767
Dcitr04g05230.1	male	yes	male_biased	3.352327	43.14	DC3.0sc04	none	0.00573969339075167	Low	3.76445064096101
Dcitr04g05250.1	female	no	unbiased	0.5626513	11.87	DC3.0sc04	none	0.0307885263770967	Low	2.47401420862158
Dcitr04g05250.1	male	no	unbiased	0.5626513	14.81	DC3.0sc04	none	0.028862140427051	Low	2.69530262827971
Dcitr04g05260.1	female	no	unbiased	0.6410202	12.27	DC3.0sc04	none	0.0228076761119409	Low	2.50715725872282
Dcitr04g05260.1	male	no	unbiased	0.6410202	18.54	DC3.0sc04	none	0.0211451626160509	Low	2.91993056013771
Dcitr04g05270.1	female	no	unbiased	0.537445	11.41	DC3.0sc04	none	0.0496405812609495	Low	2.43449016387398
Dcitr04g05270.1	male	no	unbiased	0.537445	15.83	DC3.0sc04	none	0.0524083710102242	Low	2.76190687389292
Dcitr04g05280.1	female	yes	male_limited	11.73907	1	DC3.0sc04	none	0.00425187179749644	Low	0
Dcitr04g05280.1	male	yes	male_limited	11.73907	815.99	DC3.0sc04	none	0.00695724150775916	Low	6.70440209998705
Dcitr04g05310.1	female	yes	male_biased	9.608222	2.41	DC3.0sc04	none	0.00548131065691771	Low	0.879626747502564
Dcitr04g05310.1	male	yes	male_biased	9.608222	1075.66	DC3.0sc04	none	0.00449488142650243	Low	6.9806897056578
Dcitr04g05320.1	female	no	unbiased	1.217346	28.59	DC3.0sc04	none	0.100207112016923	Low	3.35305700633422
Dcitr04g05320.1	male	no	unbiased	1.217346	70.64	DC3.0sc04	none	0.0976713209505327	Low	4.2575965562957
Dcitr04g05330.1	female	no	unbiased	-1.15523	9.44	DC3.0sc04	none	0.0454164935336102	Low	2.24495598015741
Dcitr04g05330.1	male	no	unbiased	-1.15523	4.69	DC3.0sc04	none	0.0340754590305693	Low	1.54543258245819
Dcitr04g05340.1	female	no	unbiased	0.1350767	10.92	DC3.0sc04	none	0.0128205128205128	Low	2.39059597031676
Dcitr04g05340.1	male	no	unbiased	0.1350767	19.31	DC3.0sc04	none	0.00522470696267488	Low	2.96062309644042
Dcitr04g05360.1	female	no	unbiased	0.3655217	7.12	DC3.0sc04	none	0.0557338662991898	Low	1.96290772542388
Dcitr04g05360.1	male	no	unbiased	0.3655217	6.65	DC3.0sc04	none	0.0388556598234641	Low	1.89461685466776
Dcitr04g05380.1	female	no	unbiased	0.2923605	20.08	DC3.0sc04	none	0.0495008565415578	Low	2.99972429482353
Dcitr04g05380.1	male	no	unbiased	0.2923605	24.13	DC3.0sc04	none	0.0448460237206682	Low	3.18345587963694
Dcitr04g05390.1	female	no	unbiased	0.5752359	3.22	DC3.0sc04	none	0.0114311401271797	Low	1.16938135955632
Dcitr04g05390.1	male	no	unbiased	0.5752359	4.53	DC3.0sc04	none	0.017265625155728	Low	1.51072193949494
Dcitr04g05400.1	female	no	unbiased	-0.1113217	38.14	DC3.0sc04	none	0.00642016375983116	Low	3.64126360017227
Dcitr04g05400.1	male	no	unbiased	-0.1113217	40.4	DC3.0sc04	none	0.00720446136602468	Low	3.6988297849671
Dcitr04g05410.1	female	no	unbiased	-1.388081	36.38	DC3.0sc04	none	0.00768053191582633	Low	3.59401917308998
Dcitr04g05410.1	male	no	unbiased	-1.388081	7.47	DC3.0sc04	none	0.00661906714547879	Low	2.01089499914473
Dcitr04g05430.1	female	no	unbiased	-0.3048886	19.01	DC3.0sc04	none	0.0264474513948145	Low	2.94496515650034
Dcitr04g05430.1	male	no	unbiased	-0.3048886	16.12	DC3.0sc04	none	0.0194174795528695	Low	2.78006073707848
Dcitr04g05440.1	female	no	unbiased	-0.06516647	23.46	DC3.0sc04	none	0.0975522526159816	Low	3.15529684322533
Dcitr04g05440.1	male	no	unbiased	-0.06516647	24.01	DC3.0sc04	none	0.0826286262760392	Low	3.17847041023316
Dcitr04g05450.1	female	no	unbiased	-0.1791701	8.11	DC3.0sc04	none	0.013809562767609	Low	2.09309786812732
Dcitr04g05450.1	male	no	unbiased	-0.1791701	6.96	DC3.0sc04	none	0.0122044451926042	Low	1.94017947434633
Dcitr04g05460.1	female	no	unbiased	-0.126827	50.6	DC3.0sc04	none	0.0983248545357231	Low	3.92395157629342
Dcitr04g05460.1	male	no	unbiased	-0.126827	44.56	DC3.0sc04	none	0.0995415562430154	Low	3.79683659561903
Dcitr04g05470.1	female	no	unbiased	0.0382607	4.97	DC3.0sc04	none	0.0157639329233726	Low	1.60341984010854
Dcitr04g05470.1	male	no	unbiased	0.0382607	4.66	DC3.0sc04	none	0.0204421166719736	Low	1.53901544813755
Dcitr04g05490.1	female	no	unbiased	-0.05663131	46.07	DC3.0sc04	none	0.0257356019840373	Low	3.83016197894783
Dcitr04g05490.1	male	no	unbiased	-0.05663131	52.48	DC3.0sc04	none	0.0311949566422478	Low	3.96043214463583
Dcitr04g05500.1	female	no	unbiased	-1.301016	6.72	DC3.0sc04	none	0.0556170316155006	Low	1.90508815453506
Dcitr04g05500.1	male	no	unbiased	-1.301016	1.17	DC3.0sc04	none	0.0543652191428914	Low	0.157003748809665
Dcitr04g05510.1	female	no	unbiased	1.033012	18.61	DC3.0sc04	none	0.0277375946542397	Low	2.92369907065416
Dcitr04g05510.1	male	no	unbiased	1.033012	32.52	DC3.0sc04	none	0.0273554171164915	Low	3.48185528467961
Dcitr04g05520.1	female	no	unbiased	-0.5295819	10.17	DC3.0sc04	none	0.00634304975757733	Low	2.31944221006047
Dcitr04g05520.1	male	no	unbiased	-0.5295819	5.8	DC3.0sc04	none	0.00605380899969583	Low	1.75785791755237
Dcitr04g05530.1	female	no	unbiased	0.2399812	35.35	DC3.0sc04	none	0.0317246933063326	Low	3.56529839234258
Dcitr04g05530.1	male	no	unbiased	0.2399812	40.76	DC3.0sc04	none	0.0343772169131577	Low	3.70770120835452
Dcitr04g05540.1	female	no	unbiased	-0.5271179	141.47	DC3.0sc04	none	0.21688007753643	Low	4.95208768047084
Dcitr04g05540.1	male	no	unbiased	-0.5271179	84.06	DC3.0sc04	none	0.197476453176568	Low	4.43153082957697
Dcitr04g05560.1	female	no	unbiased	0.3730398	14.55	DC3.0sc04	none	0.0110520118306539	Low	2.6775909936175
Dcitr04g05560.1	male	no	unbiased	0.3730398	15.02	DC3.0sc04	none	0.00843116989362411	Low	2.70938264633599
Dcitr04g05590.1	female	no	unbiased	0.2890059	66.57	DC3.0sc04	none	0.00459632356304302	Low	4.19825402561261
Dcitr04g05590.1	male	no	unbiased	0.2890059	63.87	DC3.0sc04	none	0.00646540403602794	Low	4.1568497675735
Dcitr04g05600.1	female	no	unbiased	0.08269093	241.62	DC3.0sc04	none	0.0103441595306565	Low	5.48736624409142
Dcitr04g05600.1	male	no	unbiased	0.08269093	212.55	DC3.0sc04	none	0.00726221076424639	Low	5.3591772548048
Dcitr04g05620.1	female	no	unbiased	-0.4224832	25.11	DC3.0sc04	none	0.0965081369752285	Low	3.22326617316949
Dcitr04g05620.1	male	no	unbiased	-0.4224832	19.37	DC3.0sc04	none	0.110112869970614	Low	2.9637254774189
Dcitr04g05650.1	female	yes	male_biased	1.74759	17.06	DC3.0sc04	none	0.00610594681693934	Low	2.83673654206353
Dcitr04g05650.1	male	yes	male_biased	1.74759	42.66	DC3.0sc04	none	0.00538249651810906	Low	3.7532617130432
Dcitr04g05660.1	female	no	unbiased	0.1363199	5.24	DC3.0sc04	none	0.00556849177746752	Low	1.65632149833295
Dcitr04g05660.1	male	no	unbiased	0.1363199	6.11	DC3.0sc04	none	0.00565346195678087	Low	1.8099267731835
Dcitr04g05670.1	female	no	unbiased	-0.04252385	11.32	DC3.0sc04	none	0.00532066127346158	Low	2.42657107277504
Dcitr04g05670.1	male	no	unbiased	-0.04252385	26.32	DC3.0sc04	none	0.0062081936337693	Low	3.27032910645712
Dcitr04g05680.1	female	yes	male_limited	8.652739	1	DC3.0sc04	none	0.00586318913683513	Low	0
Dcitr04g05680.1	male	yes	male_limited	8.652739	19.22	DC3.0sc04	none	0.00547295755157762	Low	2.95595140354215
Dcitr04g05690.1	female	no	unbiased	0.1576215	8.22	DC3.0sc04	none	0.00652328409022128	Low	2.10657020906809
Dcitr04g05690.1	male	no	unbiased	0.1576215	6.69	DC3.0sc04	none	0.00576081479752993	Low	1.90061387414014
Dcitr04g05700.1	female	no	unbiased	-0.1310496	72.16	DC3.0sc04	none	0.175619812504747	Low	4.27888587575437
Dcitr04g05700.1	male	no	unbiased	-0.1310496	72.64	DC3.0sc04	none	0.185861372073363	Low	4.28551573429304
Dcitr04g05710.1	female	no	unbiased	0.470958	81.58	DC3.0sc04	none	0.254548628025629	Low	4.40158413388941
Dcitr04g05710.1	male	no	unbiased	0.470958	96.6	DC3.0sc04	none	0.278710890732407	Low	4.57057874121847
Dcitr04g05740.1	female	no	unbiased	0.4520615	24.73	DC3.0sc04	none	0.00508692589792047	Low	3.20801708153332
Dcitr04g05740.1	male	no	unbiased	0.4520615	34.55	DC3.0sc04	none	0.00420362471614243	Low	3.54240755021368
Dcitr04g05760.1	female	no	unbiased	0.3275266	6.07	DC3.0sc04	none	0.00952415450274763	Low	1.80335860507141
Dcitr04g05760.1	male	no	unbiased	0.3275266	4.92	DC3.0sc04	none	0.00539223875976891	Low	1.59330853050422
Dcitr04g05770.1	female	no	unbiased	-0.004400493	15.99	DC3.0sc04	none	0.0590969765084526	Low	2.77196352684586
Dcitr04g05770.1	male	no	unbiased	-0.004400493	14.49	DC3.0sc04	none	0.0629366933825972	Low	2.67345875633259
Dcitr04g05780.1	female	yes	male_biased	1.754773	3.43	DC3.0sc04	none	0.105818696382123	Low	1.23256026117785
Dcitr04g05780.1	male	yes	male_biased	1.754773	6.29	DC3.0sc04	none	0.13749762288602	Low	1.83896107071235
Dcitr04g05790.1	female	no	unbiased	0.3052336	4.26	DC3.0sc04	none	0.0168246902187122	Low	1.44926916028128
Dcitr04g05790.1	male	no	unbiased	0.3052336	7.57	DC3.0sc04	none	0.0188818616733099	Low	2.02419306744936
Dcitr04g05800.1	female	no	unbiased	-0.3548102	10.69	DC3.0sc04	none	0.0251826724890873	Low	2.36930872503695
Dcitr04g05800.1	male	no	unbiased	-0.3548102	5.93	DC3.0sc04	none	0.0296737637445093	Low	1.78002421300963
Dcitr04g05830.1	female	no	unbiased	-0.2270883	29.9	DC3.0sc04	none	0.0693661785873308	Low	3.39785848039664
Dcitr04g05830.1	male	no	unbiased	-0.2270883	26.1	DC3.0sc04	none	0.0800663359431167	Low	3.26193531432865
Dcitr04g05850.1	female	yes	male_limited	8.122131	1	DC3.0sc04	none	0.00775190481280833	Low	0
Dcitr04g05850.1	male	yes	male_limited	8.122131	25.78	DC3.0sc04	none	0.00117898582311061	Low	3.24959899751104
Dcitr04g05860.1	female	yes	male_limited	12.54761	1	DC3.0sc04	none	0.0064609216717419	Low	0
Dcitr04g05860.1	male	yes	male_limited	12.54761	810.01	DC3.0sc04	none	0.00589465089811864	Low	6.69704659326929
