gene_id	F1_FPKM	F2_FPKM	F3_FPKM	M1_FPKM	M2_FPKM	M3_FPKM	female_fpkm_mean	male_fpkm_mean	log2FoldChange	pvalue	padj	female_sq	male_sq	SPM	diff_exp	category
Dcitr01g18230.1	7.66	6.32	5.49	12.78	14.68	12.56	7.66	12.78	1.049539	1.017465e-07	1.257745e-06	58.6756	163.3284	0.264299742346985	no	unbiased
Dcitr01g18240.1	4.39	4.71	5.02	8.96	10.28	9.68	4.39	8.96	1.042817	2.630801e-05	0.0002449428	19.2721	80.2816	0.19358496971986	no	unbiased
Dcitr01g18250.1	5.11	4.09	6.15	8.72	4.43	6.64	5.11	8.72	0.3701028	0.4249437	0.6936705	26.1121	76.0384	0.255623809966667	no	unbiased
Dcitr01g18260.1	3.54	4.18	2.34	2.92	2.9	2.91	3.54	2.92	-0.2127782	0.5914775	0.8127577	12.5316	8.5264	0.595099249691329	no	unbiased
Dcitr01g18270.1	6.94	8.04	7.15	6.04	7.76	8.42	6.94	6.04	0.02153801	0.9312221	0.9720701	48.1636	36.4816	0.569005684905937	no	unbiased
Dcitr01g18280.1	7.8	7.93	10.2	12.02	13.4	7.48	7.8	12.02	0.358264	0.3937046	0.6662944	60.84	144.4804	0.296317365444447	no	unbiased
Dcitr01g18300.1	19.16	13.24	15.95	15.35	17.52	15.52	19.16	15.35	0.007484456	0.9819993	0.9925558	367.1056	235.6225	0.609073311829994	no	unbiased
Dcitr01g18310.1	80.89	55.03	67.9	54.51	37.97	46.72	80.89	54.51	-0.543954979513791	0.0660337970843619	0.220071282388296	6543.1921	2971.3401	0.687705077081982	no	unbiased
Dcitr01g18320.1	4.38	6.03	8.75	6.61	3.08	7.22	4.38	6.61	-0.1762586	0.7117051	0.880041	19.1844	43.6921	0.305112402885021	no	unbiased
Dcitr01g18330.1	9.04	6.93	4.23	3.73	9.23	6.85	9.04	3.73	-0.005219443	0.9902145	0.9949443	81.7216	13.9129	0.854520073822731	no	unbiased
Dcitr01g18350.1	31.38	28.81	21.91	23.02	18.73	18.8	31.38	23.02	-0.444087788695432	0.125129742348849	0.337899310768399	984.7044	529.9204	0.650130910308612	no	unbiased
Dcitr01g18370.1	17.57	13.49	9.3	10.38	19.07	12.01	17.57	10.38	0.05500354	0.8888224	0.9554399	308.7049	107.7444	0.741278470152309	no	unbiased
Dcitr01g18390.1	5.2	4.53	4.57	13.08	7.79	14.61	5.2	13.08	1.32164	4.60945e-05	0.00041395	27.04	171.0864	0.136478530877258	no	unbiased
Dcitr01g18400.1	50.69	50.62	46.6	55.71	66.62	52.01	50.69	55.71	0.2467678	0.1705163	0.4118874	2569.4761	3103.6041	0.452924339056585	no	unbiased
Dcitr01g18410.1	12.07	10.38	10.2	18.88	19.93	20.41	12.07	18.88	0.8683551	2.511925e-09	3.720227e-08	145.6849	356.4544	0.290128456386505	no	unbiased
Dcitr01g18430.1	3.81	3.08	2.9	2.36	2	2.49	3.81	2.36	-0.50330128287377	0.301678759432661	0.576908333331087	14.5161	5.5696	0.722708195382785	no	unbiased
Dcitr01g18480.1	4.89	4.54	5.98	2.94	2.33	4.72	4.89	2.94	-0.601425317415248	0.357164414866392	0.634976013881505	23.9121	8.6436	0.734498106322395	no	unbiased
Dcitr01g18500.1	3.92	3.17	6.99	7.26	6.13	7.75	3.92	7.26	0.6378809	0.2173128	0.4784582	15.3664	52.7076	0.225730822340394	no	unbiased
Dcitr01g18530.1	26.2	43.2	24	26.91	21.02	29	26.2	26.91	-0.284967321864486	0.388204812476867	0.661064538562904	686.44	724.1481	0.486633908225938	no	unbiased
Dcitr01g18550.1	10.16	7.56	11.03	8.78	7.46	7.7	10.16	8.78	-0.2470164	0.4217616	0.6909332	103.2256	77.0884	0.572476901405326	no	unbiased
Dcitr01g18560.1	13.16	9.57	8.74	7.45	6.12	6.15	13.16	7.45	-0.68818005961237	0.149294538782838	0.378532814128212	173.1856	55.5025	0.757300445453874	no	unbiased
Dcitr01g18590.1	3.41	2.28	2.1	0.92	0.76	0.64	3.41	0.92	-1.74894483805804	5.51615958381608e-07	6.32726955589107e-06	11.6281	0.8464	0.932149585153713	yes	female_biased
Dcitr01g18600.1	256.99	184.36	160.85	136.99	160.37	138.59	256.99	136.99	-0.451574109782519	0.00507597419000719	0.0288848765117741	66043.8601	18766.2601	0.778726170228916	no	unbiased
Dcitr01g18610.1	36.9	61.07	25.85	14.29	56.04	21.87	36.9	14.29	-0.419534683865626	0.526884253165315	0.772402606429805	1361.61	204.2041	0.869585987250977	no	unbiased
Dcitr01g18620.1	13.45	6.82	10.22	3.89	5.96	2.94	13.45	3.89	-1.22794025954184	0.00253364049727692	0.015801513674223	180.9025	15.1321	0.922809034731624	no	unbiased
Dcitr01g18630.1	9.96	5.17	5.14	4.09	1.94	2.72	9.96	4.09	-1.22644824450977	0.00638569027446972	0.0350676115028512	99.2016	16.7281	0.85570479350848	no	unbiased
Dcitr01g18640.1	17.79	19.2	20.01	22.78	18.21	20.73	17.79	22.78	0.1184538	0.6403177	0.8395979	316.4841	518.9284	0.378835724866458	no	unbiased
Dcitr01g18650.1	5.73	3.24	3.28	13.02	10.63	15.97	5.73	13.02	1.717059	2.536041e-06	2.734403e-05	32.8329	169.5204	0.162255322744922	yes	male_biased
Dcitr01g18660.1	50.72	41.08	36.32	39.11	36.53	37.77	50.72	39.11	-0.1654131	0.4628237	0.7241686	2572.5184	1529.5921	0.627120697991924	no	unbiased
Dcitr01g18670.1	13.04	9.69	11.23	9.2	9.41	8.47	13.04	9.2	-0.315631067484401	0.261691315817134	0.532376732441308	170.0416	84.64	0.6676634668543	no	unbiased
Dcitr01g18690.1	4.58	3.87	2.56	4.3	4.39	4.66	4.58	4.3	0.2866162	0.4658522	0.7270529	20.9764	18.49	0.531500212839276	no	unbiased
Dcitr01g18700.1	29.12	13.51	29.65	25.26	25.8	23.72	29.12	25.26	0.06531634	0.8401166	0.9362205	847.9744	638.0676	0.570626133043346	no	unbiased
Dcitr01g18710.1	16.21	17.33	9.78	10.03	13.92	12.78	16.21	10.03	-0.223999	0.4318812	0.6993944	262.7641	100.6009	0.723140918910737	no	unbiased
Dcitr01g18720.1	80.15	73.86	57.08	42.53	65.03	46.67	80.15	42.53	-0.44060977701153	0.108822732052998	0.30793409199949	6424.0225	1808.8009	0.780293975454399	no	unbiased
Dcitr01g18730.1	109.16	105.77	124.39	103.35	93.23	95.93	109.16	103.35	-0.2083131	0.1517892	0.3816563	11915.9056	10681.2225	0.527319469415231	no	unbiased
Dcitr01g18750.1	0.59	0.53	0.45	2.36	2.92	2.69	0.59	2.36	2.298676	3.908957e-06	4.090562e-05	0.3481	5.5696	0.0588235294117647	yes	male_biased
Dcitr01g18760.1	7.58	2.36	4.8	4.68	6.08	6.07	7.58	4.68	0.2528354	0.6887011	0.8664354	57.4564	21.9024	0.724007923506908	no	unbiased
Dcitr01g18770.1	7.42	6.52	9.54	7.21	9.57	8.73	7.42	7.21	0.1351616	0.6735403	0.8584215	55.0564	51.9841	0.514351110093843	no	unbiased
Dcitr01g18780.1	0.85	0.73	0	1.8	1.08	1.45	0.85	1.8	1.513715	0.03405774	0.1346117	0.7225	3.24	0.182334384858044	no	unbiased
Dcitr01g18800.1	7.41	5.15	5.98	5.19	6.21	5.14	7.41	5.19	-0.1060971	0.8198138	0.9285188	54.9081	26.9361	0.670885658360641	no	unbiased
Dcitr01g18810.1	34.26	34.67	36.16	24.57	31.06	34.67	34.26	24.57	-0.2096702	0.2268195	0.4900866	1173.7476	603.6849	0.660361279542261	no	unbiased
Dcitr01g18880.1	8.2	6.4	7.73	4.5	6.16	6.58	8.2	4.5	-0.361346150132915	0.333326968315981	0.61233288984157	67.24	20.25	0.768544976568751	no	unbiased
Dcitr01g18890.1	143.63	139.41	133.08	142.28	162.75	133.98	143.63	142.28	0.08611096	0.5823927	0.8069751	20629.5769	20243.5984	0.504721660320822	no	unbiased
Dcitr01g18900.1	5.3	3.76	4.19	11.63	16.03	18.42	5.3	11.63	1.840023	1.926441e-05	0.000182791	28.09	135.2569	0.171965308187667	yes	male_biased
Dcitr01g18910.1	61.62	45.82	57.06	40.14	48.26	47.82	61.62	40.14	-0.2547285	0.4689737	0.7292861	3797.0244	1611.2196	0.702080823276465	no	unbiased
Dcitr01g18920.1	14.81	14.42	9.86	22.52	19.65	23.6	14.81	22.52	0.7544961	0.0009922792	0.006891537	219.3361	507.1504	0.301913524890001	no	unbiased
Dcitr01g18940.1	5.71	7.75	4.08	16.92	18.91	19.32	5.71	16.92	1.649389	1.236283e-08	1.689813e-07	32.6041	286.2864	0.102242305744448	yes	male_biased
Dcitr01g18960.1	3.25	3.8	6.35	10.74	8.79	11.34	3.25	10.74	1.225684	0.0001110161	0.0009443597	10.5625	115.3476	0.0838892193715993	no	unbiased
Dcitr01g18970.1	55.02	57.18	56.68	42.17	39.91	53.58	55.02	42.17	-0.305465021677921	0.0687785857272434	0.226782950972587	3027.2004	1778.3089	0.629943718972722	no	unbiased
Dcitr01g18980.1	85.15	81.92	95.13	81.9	68.65	93.45	85.15	81.9	-0.09414723	0.6184536	0.8270918	7250.5225	6707.61	0.519447891757726	no	unbiased
Dcitr01g19020.1	15.11	13.28	10.3	14.22	12.86	12.82	15.11	14.22	0.05135672	0.8651096	0.945025	228.3121	202.2084	0.530316442538741	no	unbiased
Dcitr01g19030.1	70.27	59.45	54.97	81.93	56.15	72.67	70.27	81.93	0.1973733	0.4873646	0.7429859	4937.8729	6712.5249	0.423837278757984	no	unbiased
Dcitr01g19050.1	7.37	3.24	3.63	3.4	2.41	2.76	7.37	3.4	-0.717047584673243	0.0101188486747364	0.0513640208188767	54.3169	11.56	0.82452119028066	no	unbiased
Dcitr01g19060.1	7.74	7.83	6.86	14.19	14.12	18.4	7.74	14.19	1.070242	0.004400289	0.02542457	59.9076	201.3561	0.229299363057325	no	unbiased
Dcitr01g19070.1	13.07	9.62	9.23	9.84	12	10.39	13.07	9.84	0.0284139	0.9520217	0.9811552	170.8249	96.8256	0.638238673195081	no	unbiased
Dcitr01g19080.1	173.26	141.86	146.45	127.46	133.18	116.96	173.26	127.46	-0.2798413	0.0228527	0.09923895	30019.0276	16246.0516	0.648848507753122	no	unbiased
Dcitr01g19100.1	16.53	13.58	18.65	13.33	15.89	16.56	16.53	13.33	-0.07533081	0.7868721	0.9149118	273.2409	177.6889	0.605949972700851	no	unbiased
Dcitr01g19110.1	9.93	12.32	7.33	18.33	16.06	24.46	9.93	18.33	0.9739351	0.0590924	0.2027636	98.6049	335.9889	0.226889799164185	no	unbiased
Dcitr01g19130.1	9.61	6.16	4.98	3.68	9.56	9.52	9.61	3.68	0.1625984	0.6980205	0.8720912	92.3521	13.5424	0.872114226895637	no	unbiased
Dcitr01g19150.1	11.04	11.39	13.15	10.92	10.79	12.3	11.04	10.92	-0.05550497	0.7996416	0.9194817	121.8816	119.2464	0.505464317706778	no	unbiased
Dcitr01g19180.1	3.24	5.09	5.86	2.85	1.97	6.18	3.24	2.85	-0.348265193271628	0.512467270486719	0.761019142620485	10.4976	8.1225	0.563777852965344	no	unbiased
Dcitr01g19190.1	13.51	7.94	9.18	10.08	7.63	7.93	13.51	10.08	-0.2520913	0.5120712	0.7610191	182.5201	101.6064	0.642390273346555	no	unbiased
Dcitr01g19200.1	3.89	3.03	4.97	3.44	6.69	6.59	3.89	3.44	0.5312983	0.3234198	0.6021548	15.1321	11.8336	0.561161030494295	no	unbiased
Dcitr01g19210.1	19.48	22.43	16.46	25.36	16.22	18.86	19.48	25.36	0.05035393	0.8362784	0.9346269	379.4704	643.1296	0.371083903774692	no	unbiased
Dcitr01g19220.1	8.08	10.03	8.29	7.99	8.49	8.5	8.08	7.99	-0.06828459	0.8170384	0.9268133	65.2864	63.8401	0.505600322164699	no	unbiased
Dcitr01g19230.1	0.32	0	0	7.56	13.99	10.26	0.32	7.56	6.71168	5.052833e-10	8.116899e-09	0.1024	57.1536	0.00178845885147408	yes	male_biased
Dcitr01g19250.1	6.87	6.33	5.56	8.31	7.21	7.72	6.87	8.31	0.3153677	0.09978129	0.2894777	47.1969	69.0561	0.405984361693892	no	unbiased
Dcitr01g19280.1	4.77	4.92	4.4	6	5.69	6.11	4.77	6	0.3396532	0.2365397	0.5013995	22.7529	36	0.387264288230879	no	unbiased
Dcitr01g19300.1	9.33	3.55	7.64	11.66	11.17	8.26	9.33	11.66	0.6174301	0.1523642	0.3823527	87.0489	135.9556	0.39034593472329	no	unbiased
Dcitr01g19310.1	13.95	17.7	11.42	12.32	16.55	12.55	13.95	12.32	-0.05011159	0.8170362	0.9268133	194.6025	151.7824	0.561809998068623	no	unbiased
Dcitr01g19320.1	37.12	33.89	32.85	32.21	27.1	33.29	37.12	32.21	-0.1550178	0.3738526	0.6491077	1377.8944	1037.4841	0.570467278730849	no	unbiased
Dcitr01g19330.1	2.98	4.07	2.31	1.73	3.39	2.49	2.98	1.73	-0.290503466851008	0.433611684682902	0.700144663062213	8.8804	2.9929	0.747930230011875	no	unbiased
Dcitr01g19350.1	7.38	7.1	5.78	8.66	8.86	7.13	7.38	8.66	0.2877044	0.2884044	0.5636829	54.4644	74.9956	0.420704464699521	no	unbiased
Dcitr01g19360.1	325.19	352.66	300.63	210.49	274.59	193.49	325.19	210.49	-0.52063321372984	0.000376270695169381	0.00285620525856097	105748.5361	44306.0401	0.704733829370543	no	unbiased
Dcitr01g19380.1	15.26	11.42	14.48	15	18.89	17.04	15.26	15	0.3271221	0.1894288	0.4389472	232.8676	225	0.50859156664503	no	unbiased
Dcitr01g19390.1	133.99	113.98	121.55	123.04	114.42	105.11	133.99	123.04	-0.1024587	0.6040464	0.8198622	17953.3201	15138.8416	0.542524851134158	no	unbiased
Dcitr01g19400.1	41.72	22.38	19.6	16.12	20.95	29.03	41.72	16.12	-0.306646780747731	0.551311113310262	0.788134377352734	1740.5584	259.8544	0.870099611440199	no	unbiased
Dcitr01g19420.1	17.24	18.96	18.87	51.1	52	51.28	17.24	51.1	1.494018	2.919189e-16	1.035144e-14	297.2176	2611.21	0.102191851019431	no	unbiased
Dcitr01g19430.1	307.86	320.88	303.39	270.99	292.9	279.68	307.86	270.99	-0.1364261	0.2037843	0.4593475	94777.7796	73435.5801	0.563437884892326	no	unbiased
Dcitr01g19450.1	9.28	17.99	14.77	18.21	8.76	18.78	9.28	18.21	0.112579	0.762101	0.9017276	86.1184	331.6041	0.206161746135293	no	unbiased
Dcitr01g19470.1	3.48	2.63	6.79	8.08	6.4	5.26	3.48	8.08	0.6197722	0.273243	0.5456315	12.1104	65.2864	0.156471585388543	no	unbiased
Dcitr01g19480.1	72.17	84.06	77.25	64.74	70.41	80.12	72.17	64.74	-0.1091453	0.4655117	0.7268167	5208.5089	4191.2676	0.554109866335652	no	unbiased
Dcitr01g19500.1	521.66	575.86	510.36	323.51	439.28	298.68	521.66	323.51	-0.592641611225992	5.52726955516618e-05	0.00048929345541489	272129.1556	104658.7201	0.722234374167258	no	unbiased
Dcitr01g19510.1	16.29	15.37	15.56	12.4	15.93	17.99	16.29	12.4	-0.01320047	0.9446372	0.9773983	265.3641	153.76	0.633139683449365	no	unbiased
Dcitr01g19520.1	297.89	328.95	372.35	313.02	301.74	334.09	297.89	313.02	-0.06982023	0.5918716	0.8130645	88738.4521	97981.5204	0.475248849450211	no	unbiased
Dcitr01g19540.1	1991.45	2481.14	3154.04	2949.73	2964.26	3468.92	1991.45	2949.73	0.3003661	0.06587891	0.2196429	3965873.1025	8700907.0729	0.3130924392453	no	unbiased
Dcitr01g19550.1	1.02	2	0.36	17.24	20.88	12.99	1.02	17.24	3.899848	1.176548e-20	6.887802e-19	1.0404	297.2176	0.00348825513481617	yes	male_biased
Dcitr01g19560.1	67.97	69.19	73.9	56.52	55.76	70.85	67.97	56.52	-0.1933536	0.3154394	0.5934392	4619.9209	3194.5104	0.591203725855265	no	unbiased
Dcitr01g19570.1	11.09	12.62	11.19	13.02	16.21	14.51	11.09	13.02	0.3279391	0.5642575	0.7965084	122.9881	169.5204	0.420459918258786	no	unbiased
Dcitr01g19580.1	26.27	20.46	24.8	20.35	21.56	28.39	26.27	20.35	-0.006075883	0.9798061	0.9917055	690.1129	414.1225	0.624969005702951	no	unbiased
Dcitr01g19600.1	17.71	16.62	20.34	13.51	11.38	16.76	17.71	13.51	-0.377946717936484	0.17481682543064	0.417883594071585	313.6441	182.5201	0.632137707637915	no	unbiased
Dcitr01g19610.1	16030.75	19486.63	18591.59	17159.92	17835.3	17534.29	16030.75	17159.92	-0.03765453	0.7523655	0.898554	256984945.5625	294462854.4064	0.46601862511192	no	unbiased
Dcitr01g19620.1	44.42	31.55	24.12	23.03	15.28	22.12	44.42	23.03	-0.711587124975616	0.00166310571199486	0.0109037532971834	1973.1364	530.3809	0.788145702048873	no	unbiased
Dcitr01g19650.1	35.06	22.74	26.7	23.93	13.33	18.71	35.06	23.93	-0.589959643368928	0.0192729293589762	0.0873936157377616	1229.2036	572.6449	0.682190317332451	no	unbiased
Dcitr01g19660.1	1.05	0.3	0.44	8.86	9.51	8.87	1.05	8.86	4.009904	5.653128e-23	4.291738e-21	1.1025	78.4996	0.0138501371194981	yes	male_biased
Dcitr01g19670.1	10.72	9.8	7.6	9.26	10.15	11.57	10.72	9.26	0.1526501	0.4522758	0.7158366	114.9184	85.7476	0.572684959086243	no	unbiased
Dcitr01g19680.1	0	0	0	19.94	34.28	18.38	0	19.94	7.096851	4.739504e-08	6.064122e-07	0	397.6036	0	yes	male_limited
Dcitr01g19690.1	5.31	6.33	8.22	11.67	9.68	5.46	5.31	11.67	0.417692	0.1938695	0.4451805	28.1961	136.1889	0.171524774158226	no	unbiased
Dcitr01g19710.1	7.44	6.5	4.4	7.32	6.98	6.43	7.44	7.32	0.1836616	0.4474531	0.7123321	55.3536	53.5824	0.508129543952412	no	unbiased
Dcitr01g19720.1	307.91	282.46	322.39	272.13	283.08	264.78	307.91	272.13	-0.1474474	0.2062459	0.4627656	94808.5681	74054.7369	0.561451572323543	no	unbiased
Dcitr01g19730.1	103.32	97.08	87.65	68.13	61.59	63.87	103.32	68.13	-0.566300688164862	0.00296191921926517	0.0180729495724189	10675.0224	4641.6969	0.696952277502402	no	unbiased
Dcitr01g19740.1	3.45	8.24	9.67	7.14	9.39	6.35	3.45	7.14	0.09385821	0.8108253	0.9240728	11.9025	50.9796	0.189282800669825	no	unbiased
Dcitr01g19750.1	1.12	2.38	2.43	3.71	2.89	3.83	1.12	3.71	0.8159605	0.05212147	0.1847699	1.2544	13.7641	0.0835236541598695	no	unbiased
Dcitr01g19760.1	2.43	2.47	4.5	5.86	5.17	5.48	2.43	5.86	0.8213056	0.04799938	0.1738314	5.9049	34.3396	0.146725639528383	no	unbiased
Dcitr01g19790.1	58.76	70.75	69.62	64.49	53.24	61.08	58.76	64.49	-0.1509922	0.3331799	0.6123329	3452.7376	4158.9601	0.453609396495082	no	unbiased
Dcitr01g19800.1	25.34	24.34	18.38	25.29	23.32	25.49	25.34	25.29	0.134165	0.4754243	0.7348059	642.1156	639.5841	0.500987555821383	no	unbiased
Dcitr01g19810.1	30.89	39.74	37.39	32.45	44.43	35.34	30.89	32.45	0.05986554	0.7992872	0.9194817	954.1921	1053.0025	0.475385944143134	no	unbiased
Dcitr01g19820.1	1.57	1.7	1.38	2.78	2.71	2.26	1.57	2.78	0.7236428	0.04156834	0.1566501	2.4649	7.7284	0.241815702471231	no	unbiased
Dcitr01g19830.1	31.42	44.12	33.6	31.68	27.74	26.51	31.42	31.68	-0.346138955979928	0.126279649997918	0.340061565708444	987.2164	1003.6224	0.495879626215844	no	unbiased
Dcitr01g19840.1	12.92	10.79	11.33	4.65	5.17	5.37	12.92	4.65	-1.18987739239941	0.000209630725776945	0.00167853350814043	166.9264	21.6225	0.88532152667027	no	unbiased
Dcitr01g19850.1	617.82	698.42	802.53	717.96	717.61	728.76	617.82	717.96	0.0345845	0.7909269	0.9165796	381701.5524	515466.5616	0.425451536276957	no	unbiased
Dcitr01g19860.1	1366.06	1803.99	1807.88	1729.46	1327.42	1731.38	1366.06	1729.46	-0.05213058	0.7374528	0.89232	1866119.9236	2991031.8916	0.384200452158023	no	unbiased
Dcitr01g19870.1	280.83	283.6	346.58	299.13	322.16	279.86	280.83	299.13	-0.01094352	0.9365468	0.9743909	78865.4889	89478.7569	0.468477485079564	no	unbiased
Dcitr01g19880.1	68.82	62.81	62	42.47	35.67	38.78	68.82	42.47	-0.720888821501778	8.18809303528447e-06	8.25527397732864e-05	4736.1924	1803.7009	0.724200255683071	no	unbiased
Dcitr01g19900.1	103.83	97.8	71.97	68.14	87.62	72.16	103.83	68.14	-0.2527872	0.2878602	0.5632022	10780.6689	4643.0596	0.698966459374593	no	unbiased
Dcitr01g19920.1	13.93	13.03	12.64	10.48	11.86	12.21	13.93	10.48	-0.1838059	0.4984534	0.7514948	194.0449	109.8304	0.638567530825967	no	unbiased
Dcitr01g19940.1	73.61	72.07	58.13	58.24	61.9	61.72	73.61	58.24	-0.1549624	0.4950752	0.7494205	5418.4321	3391.8976	0.615009004714091	no	unbiased
Dcitr01g19950.1	5.43	6.99	9.75	9.65	11.24	13.8	5.43	9.65	0.6480707	0.04295053	0.1607177	29.4849	93.1225	0.240482222117099	no	unbiased
Dcitr01g19960.1	46.34	44.19	34.45	40.56	37.38	41.28	46.34	40.56	-0.05867631	0.7510138	0.8978857	2147.3956	1645.1136	0.566220274429394	no	unbiased
Dcitr01g19970.1	3.61	3.68	3.17	4.88	6.76	6.38	3.61	4.88	0.7972712	0.01211419	0.05975725	13.0321	23.8144	0.353686238855794	no	unbiased
Dcitr01g19990.1	4.73	3.54	4.4	14.26	16.15	12.73	4.73	14.26	1.778408	1.146262e-23	9.677729e-22	22.3729	203.3476	0.0991177141641987	yes	male_biased
Dcitr01g20000.1	9.56	8.1	8.84	10.81	7.6	11.03	9.56	10.81	0.1576661	0.5765845	0.8041216	91.3936	116.8561	0.43886545814952	no	unbiased
Dcitr01g20010.1	6.39	5	5.61	6.99	6.59	6.9	6.39	6.99	0.2697994	0.4303474	0.6981112	40.8321	48.8601	0.455246944550362	no	unbiased
Dcitr01g20020.1	1.79	6.17	3.01	4.13	10.89	6.3	1.79	4.13	0.92243	0.09865236	0.2872741	3.2041	17.0569	0.158141256601352	no	unbiased
Dcitr01g20040.1	11.4	11.89	8.52	9.53	25.17	15.77	11.4	9.53	0.6800164	0.05031335	0.1802653	129.96	90.8209	0.588637875830744	no	unbiased
Dcitr01g20050.1	0	0	0	35.02	39.96	35.17	0	35.02	8.751041	6.721069e-13	1.533367e-11	0	1226.4004	0	yes	male_limited
Dcitr01g20060.1	7.53	7.44	8.39	7.02	7.59	7.19	7.53	7.02	-0.09040703	0.6415813	0.8400322	56.7009	49.2804	0.535008534524487	no	unbiased
Dcitr01g20070.1	0.36	0	0	6.46	12.52	5.96	0.36	6.46	6.0755	3.240419e-06	3.428546e-05	0.1296	41.7316	0.00309594564895416	yes	male_biased
Dcitr01g20110.1	11.45	10.06	8.84	13.53	9.23	5.24	11.45	13.53	-0.1350097	0.6818941	0.8629032	131.1025	183.0609	0.417306726372327	no	unbiased
Dcitr01g20130.1	30.4	32.85	37.8	24.59	25.71	34.63	30.4	24.59	-0.2420886	0.2839227	0.5584412	924.16	604.6681	0.604489150873143	no	unbiased
Dcitr01g20170.1	78.13	107.63	78.27	52.52	51.81	78.46	78.13	52.52	-0.503534937135216	0.085191435574202	0.261387121609746	6104.2969	2758.3504	0.688766763853956	no	unbiased
Dcitr01g20180.1	17.1	11.13	8.29	7.28	12.14	4.81	17.1	7.28	-0.558190105310439	0.329007910088399	0.607907871387096	292.41	52.9984	0.846563083005509	no	unbiased
Dcitr01g20190.1	5.16	4.89	8.7	6.99	5.33	4.89	5.16	6.99	-0.1247864	0.7305886	0.8887564	26.6256	48.8601	0.352723760924255	no	unbiased
Dcitr01g20200.1	0	0	0	38.04	36	29.35	0	38.04	8.364954	1.020596e-11	1.963818e-10	0	1447.0416	0	yes	male_limited
Dcitr01g20210.1	2.29	4.68	4.27	7.07	9.21	9.72	2.29	7.07	1.21277	0.03296793	0.1311006	5.2441	49.9849	0.0949519274294302	no	unbiased
Dcitr01g20220.1	14.14	12.99	6.92	7.53	9.6	11.4	14.14	7.53	-0.2320714	0.4489328	0.7132239	199.9396	56.7009	0.779064878692178	no	unbiased
Dcitr01g20230.1	34.07	50.75	44.62	23.97	15.05	23.02	34.07	23.97	-1.05998274590711	0.0767963090367631	0.245017735592614	1160.7649	574.5609	0.66890315351734	no	unbiased
Dcitr01g20250.1	6.14	5.83	6.38	6.98	4.8	5.31	6.14	6.98	-0.1098781	0.7475962	0.8964654	37.6996	48.7204	0.436236982180051	no	unbiased
Dcitr01g20260.1	13.89	13.89	16.89	13.04	11.39	9.58	13.89	13.04	-0.3942867767394	0.280096996881055	0.55443123258226	192.9321	170.0416	0.531531898867604	no	unbiased
Dcitr01g20280.1	38.16	33.28	31.7	36.34	43.21	43.69	38.16	36.34	0.2713124	0.362194	0.6396426	1456.1856	1320.5956	0.52441495930612	no	unbiased
Dcitr01g20290.1	14.86	16.47	11.72	19.51	24.24	21.26	14.86	19.51	0.6015434	0.009928159	0.05052004	220.8196	380.6401	0.367139477507803	no	unbiased
Dcitr01g20300.1	114.47	85.3	82.14	61.84	69.15	71.77	114.47	61.84	-0.459427149386493	0.0303005674690145	0.123016140941426	13103.3809	3824.1856	0.774085329985264	no	unbiased
Dcitr01g20320.1	4.96	2.68	4.05	7.82	8.49	9.97	4.96	7.82	1.196366	0.0003798221	0.002881401	24.6016	61.1524	0.286885742939105	no	unbiased
Dcitr01g20340.1	7.81	6.3	8.41	8.85	9.71	7.75	7.81	8.85	0.2321838	0.4130876	0.6832129	60.9961	78.3225	0.437817348150211	no	unbiased
Dcitr01g20350.1	1.64	1.33	0.38	4.58	2.76	3.93	1.64	4.58	1.746972	0.001446271	0.00962965	2.6896	20.9764	0.113648271782304	yes	male_biased
Dcitr01g20360.1	3.3	2.23	1.75	2.3	1.73	1.49	3.3	2.3	-0.392826295515967	0.471923977290354	0.732131060268823	10.89	5.29	0.673053152039555	no	unbiased
Dcitr01g20370.1	10.36	10.35	7.54	9.08	7.78	10.43	10.36	9.08	-0.04310526	0.8631027	0.9441185	107.3296	82.4464	0.565559396340949	no	unbiased
Dcitr01g20380.1	0.24	0	0	7	6.63	6.76	0.24	7	6.505628	1.512858e-09	2.30099e-08	0.0576	49	0.00117413000228303	yes	male_biased
Dcitr01g20390.1	4.61	2.9	4.29	6.36	4.8	5.78	4.61	6.36	0.5366921	0.217035	0.4781012	21.2521	40.4496	0.344432973483713	no	unbiased
Dcitr01g20400.1	2.5	4.57	0.99	6.14	1.96	2.9	2.5	6.14	0.4847642	0.4847343	0.7414028	6.25	37.6996	0.142208347743779	no	unbiased
Dcitr01g20410.1	18.33	17.3	17.64	18.22	23.91	22.5	18.33	18.22	0.3016319	0.3804083	0.6548111	335.9889	331.9684	0.503009548664263	no	unbiased
Dcitr01g20420.1	4.92	3.6	6.09	17.08	15.4	15.7	4.92	17.08	1.73541	5.113372e-09	7.31973e-08	24.2064	291.7264	0.0766188252691712	yes	male_biased
Dcitr01g20430.1	34.64	41.48	34.98	38.58	38.95	43.97	34.64	38.58	0.1361698	0.4328415	0.7000256	1199.9296	1488.4164	0.446344927327063	no	unbiased
Dcitr01g20440.1	42.87	50.5	41.64	34.6	41.65	41.67	42.87	34.6	-0.1861717	0.2728936	0.5453805	1837.8369	1197.16	0.60554819677081	no	unbiased
Dcitr01g20450.1	4.06	6.75	5.27	9.4	10.12	9.39	4.06	9.4	0.8438876	0.006695424	0.03646201	16.4836	88.36	0.157220850867387	no	unbiased
